2241,2019/06/08,23:40,1549652
2240,2019/06/08,23:08,5435088
2239,2019/06/08,22:36,5332015
2237,2019/06/08,22:07,408835
2236,2019/06/08,21:55,433995
2235,2019/06/08,21:48,414137
2234,2019/06/08,21:40,415423
2233,2019/06/08,21:20,1848682
2229,2019/06/08,20:45,2235768
2228,2019/06/08,19:08,16627282
2225,2019/06/08,19:00,479
2224,2019/06/08,18:57,479
2223,2019/06/08,18:53,375591
2222,2019/06/08,17:14,16952950
2221,2019/06/08,16:57,33013
2219,2019/06/08,15:36,13033
2218,2019/06/08,15:32,19413
2217,2019/06/08,15:25,-99
2216,2019/06/08,15:22,-99
2215,2019/06/08,15:17,384030
2214,2019/06/08,13:21,14173954
2213,2019/06/08,11:36,7339148
2209,2019/06/08,09:26,1858471
2206,2019/06/08,09:18,480
2205,2019/06/08,09:08,1403480
2204,2019/06/08,09:00,135346
2203,2019/06/08,08:57,144059
2202,2019/06/08,08:54,136758
2201,2019/06/08,08:29,3046046
2200,2019/06/08,08:11,2657651
2199,2019/06/08,07:55,2402904
2198,2019/06/08,06:25,16521454
2197,2019/06/08,05:28,5584689
2196,2019/06/08,04:48,1734806
2195,2019/06/08,04:44,-99
2194,2019/06/08,04:41,152
2193,2019/06/08,03:57,7062915
2192,2019/06/08,03:21,2496837
2191,2019/06/08,03:00,2622335
2190,2019/06/08,02:51,1070955
2189,2019/06/08,02:41,1444051
2188,2019/06/08,02:21,487
2187,2019/06/08,02:19,646
