2281,2019/06/09,21:58,2069725
2280,2019/06/09,21:46,165292
2279,2019/06/09,21:08,658610
2278,2019/06/09,21:06,61711
2275,2019/06/09,20:56,57188
2274,2019/06/09,20:52,6354
2273,2019/06/09,20:02,8797917
2271,2019/06/09,19:56,479
2270,2019/06/09,19:53,137670
2269,2019/06/09,18:52,10721335
2268,2019/06/09,18:47,44
2267,2019/06/09,18:04,7500470
2266,2019/06/09,14:07,40349401
2265,2019/06/09,12:04,10239847
2261,2019/06/09,10:07,9488616
2260,2019/06/09,10:05,-99
2259,2019/06/09,09:28,3868947
2254,2019/06/09,06:01,20127149
2253,2019/06/09,05:17,3474986
2252,2019/06/09,04:47,102836
2251,2019/06/09,03:50,4953844
2250,2019/06/09,03:43,871555
2249,2019/06/09,01:52,20603702
2248,2019/06/09,01:50,-99
2246,2019/06/09,01:43,7375
2245,2019/06/09,01:41,5174
2244,2019/06/09,01:02,6940108
2243,2019/06/09,00:29,5023058
2242,2019/06/09,00:17,1614547
